"STATION","NAME","DATE","PRCP","TMAX","TMIN","TOBS"
"USC00047902","SANTA BARBARA, CA US","2017-02-02","0.01","61","52","57"
"USC00047902","SANTA BARBARA, CA US","2017-02-03","0.35","59","55","58"
"USC00047902","SANTA BARBARA, CA US","2017-02-04","0.02","61","51","58"
"USC00047902","SANTA BARBARA, CA US","2017-02-05","0.00","59","52","57"
"USC00047902","SANTA BARBARA, CA US","2017-02-06","1.42","60","52","59"
"USC00047902","SANTA BARBARA, CA US","2017-02-07","0.58","60","56","59"
"USC00047902","SANTA BARBARA, CA US","2017-02-08","0.16","62","54","56"
"USC00047902","SANTA BARBARA, CA US","2017-02-09","0.05","63","56","62"
"USC00047902","SANTA BARBARA, CA US","2017-02-10","0.42","65","56","58"
"USC00047902","SANTA BARBARA, CA US","2017-02-11","0.28","64","58","63"
"USC00047902","SANTA BARBARA, CA US","2017-02-12","0.00","66","52","63"
"USC00047902","SANTA BARBARA, CA US","2017-02-13","0.00","69","47","61"
"USC00047902","SANTA BARBARA, CA US","2017-02-14","0.00","66","52","62"
"USC00047902","SANTA BARBARA, CA US","2017-02-15","0.00","73","51","63"
"USC00047902","SANTA BARBARA, CA US","2017-02-16","0.00","70","48","59"
"USC00047902","SANTA BARBARA, CA US","2017-02-17","5.33","59","54","56"
"USC00047902","SANTA BARBARA, CA US","2017-02-18","2.17","61","50","58"
"USC00047902","SANTA BARBARA, CA US","2017-02-19","0.20","62","46","57"
"USC00047902","SANTA BARBARA, CA US","2017-02-20","0.71","60","51","57"
"USC00047902","SANTA BARBARA, CA US","2017-02-21","0.25","61","56","60"
"USC00047902","SANTA BARBARA, CA US","2017-02-22","0.00","66","47","62"
"USC00047902","SANTA BARBARA, CA US","2017-02-23","0.00","65","44","61"
"USC00047902","SANTA BARBARA, CA US","2017-02-24","0.00","61","57","58"
"USC00047902","SANTA BARBARA, CA US","2017-02-25","0.00","58","55","55"
"USC00047902","SANTA BARBARA, CA US","2017-02-26","0.16","58","46","56"
"USC00047902","SANTA BARBARA, CA US","2017-02-27","0.00","59","51","57"
"USC00047902","SANTA BARBARA, CA US","2017-02-28","0.00","62","47","60"
"USC00047902","SANTA BARBARA, CA US","2017-03-01","0.00","70","43","70"
"USC00047902","SANTA BARBARA, CA US","2017-03-02","0.00","74","45","70"
"USC00047902","SANTA BARBARA, CA US","2017-03-03","0.00","78","44","74"
"USC00047902","SANTA BARBARA, CA US","2017-03-04","0.00","77","47","60"
"USC00047902","SANTA BARBARA, CA US","2017-03-05","0.21","62","49","58"
"USC00047902","SANTA BARBARA, CA US","2017-03-06","0.00","61","42","59"
"USC00047902","SANTA BARBARA, CA US","2017-03-07","0.00","66","44","65"
"USC00047902","SANTA BARBARA, CA US","2017-03-08","0.00","79","48","76"
"USC00047902","SANTA BARBARA, CA US","2017-03-09","0.00","79","51","78"
"USC00047902","SANTA BARBARA, CA US","2017-03-10","0.00","80","52","68"
"USC00047902","SANTA BARBARA, CA US","2017-03-11","0.00","72","50","65"
"USC00047902","SANTA BARBARA, CA US","2017-03-12","0.00","79","53","58"
"USC00047902","SANTA BARBARA, CA US","2017-03-13","0.00","62","53","61"
"USC00047902","SANTA BARBARA, CA US","2017-03-14","0.00","67","51","67"
"USC00047902","SANTA BARBARA, CA US","2017-03-15","0.00","70","52","69"
"USC00047902","SANTA BARBARA, CA US","2017-03-16","0.00","71","53","66"
"USC00047902","SANTA BARBARA, CA US","2017-03-17","0.00","67","52","58"
"USC00047902","SANTA BARBARA, CA US","2017-03-18","0.00","63","54","61"
"USC00047902","SANTA BARBARA, CA US","2017-03-19","0.00","64","53","60"
"USC00047902","SANTA BARBARA, CA US","2017-03-20","0.00","66","57","65"
"USC00047902","SANTA BARBARA, CA US","2017-03-21","0.58","66","56","60"
"USC00047902","SANTA BARBARA, CA US","2017-03-22","0.05","68","52","64"
"USC00047902","SANTA BARBARA, CA US","2017-03-23","0.00","71","50","69"
"USC00047902","SANTA BARBARA, CA US","2017-03-24","0.00","69","49","64"
"USC00047902","SANTA BARBARA, CA US","2017-03-25","0.01","70","52","68"
"USC00047902","SANTA BARBARA, CA US","2017-03-26","0.00","70","50","63"
"USC00047902","SANTA BARBARA, CA US","2017-03-27","0.00","75","54","73"
"USC00047902","SANTA BARBARA, CA US","2017-03-28","0.00","76","56","69"
"USC00047902","SANTA BARBARA, CA US","2017-03-29","0.00","75","53","75"
"USC00047902","SANTA BARBARA, CA US","2017-03-30","0.00","79","53","76"
"USC00047902","SANTA BARBARA, CA US","2017-03-31","0.00","78","55","70"
"USC00047902","SANTA BARBARA, CA US","2017-04-01","0.00","77","49","77"
"USC00047902","SANTA BARBARA, CA US","2017-04-02","0.00","77","52","64"
"USC00047902","SANTA BARBARA, CA US","2017-04-03","0.00","67","53","58"
"USC00047902","SANTA BARBARA, CA US","2017-04-04","0.00","68","55","65"
"USC00047902","SANTA BARBARA, CA US","2017-04-05","0.00","74","51","73"
"USC00047902","SANTA BARBARA, CA US","2017-04-06","0.00","75","52","64"
"USC00047902","SANTA BARBARA, CA US","2017-04-07","0.00","66","54","63"
"USC00047902","SANTA BARBARA, CA US","2017-04-08","0.11","67","54","66"
"USC00047902","SANTA BARBARA, CA US","2017-04-09","0.00","71","51","68"
"USC00047902","SANTA BARBARA, CA US","2017-04-10","0.00","75","48","74"
"USC00047902","SANTA BARBARA, CA US","2017-04-11","0.00","75","51","65"
"USC00047902","SANTA BARBARA, CA US","2017-04-12","0.00","72","51","71"
"USC00047902","SANTA BARBARA, CA US","2017-04-13","0.00","72","53","70"
"USC00047902","SANTA BARBARA, CA US","2017-04-14","0.00","71","54","66"
"USC00047902","SANTA BARBARA, CA US","2017-04-15","0.00","70","48","67"
"USC00047902","SANTA BARBARA, CA US","2017-04-16","0.00","73","51","68"
"USC00047902","SANTA BARBARA, CA US","2017-04-17","0.00","69","55","69"
"USC00047902","SANTA BARBARA, CA US","2017-04-18","0.22","71","57","64"
"USC00047902","SANTA BARBARA, CA US","2017-04-19","0.02","69","53","67"
"USC00047902","SANTA BARBARA, CA US","2017-04-20","0.00","81","55","81"
"USC00047902","SANTA BARBARA, CA US","2017-04-21","0.00","88","61","87"
"USC00047902","SANTA BARBARA, CA US","2017-04-22","0.00","88","62","69"
"USC00047902","SANTA BARBARA, CA US","2017-04-23","0.00","70","57","67"
"USC00047902","SANTA BARBARA, CA US","2017-04-24","0.00","69","54","68"
"USC00047902","SANTA BARBARA, CA US","2017-04-25","0.00","78","55","74"
"USC00047902","SANTA BARBARA, CA US","2017-04-26","0.00","86","60","76"
"USC00047902","SANTA BARBARA, CA US","2017-04-27","0.00","87","59","86"
"USC00047902","SANTA BARBARA, CA US","2017-04-28","0.00","87","59","78"
"USC00047902","SANTA BARBARA, CA US","2017-04-29","0.00","84","53","79"
"USC00047902","SANTA BARBARA, CA US","2017-04-30","0.00","81","53","79"
"USC00047902","SANTA BARBARA, CA US","2017-05-01","0.00","80","53","68"
"USC00047902","SANTA BARBARA, CA US","2017-05-02","0.00","71","57","70"
"USC00047902","SANTA BARBARA, CA US","2017-05-03","0.00","75","57","72"
"USC00047902","SANTA BARBARA, CA US","2017-05-04","0.00","74","56","70"
"USC00047902","SANTA BARBARA, CA US","2017-05-05","0.02","70","54","61"
"USC00047902","SANTA BARBARA, CA US","2017-05-06","0.01","67","56","62"
"USC00047902","SANTA BARBARA, CA US","2017-05-07","0.25","65","48","61"
"USC00047902","SANTA BARBARA, CA US","2017-05-08","0.00","74","49","67"
"USC00047902","SANTA BARBARA, CA US","2017-05-09","0.00","69","54","64"
"USC00047902","SANTA BARBARA, CA US","2017-05-10","0.00","66","59","63"
"USC00047902","SANTA BARBARA, CA US","2017-05-11","0.00","70","56","67"
"USC00047902","SANTA BARBARA, CA US","2017-05-12","0.00","70","53","67"
"USC00047902","SANTA BARBARA, CA US","2017-05-13","0.00","80","60","79"
"USC00047902","SANTA BARBARA, CA US","2017-05-14","0.00","79","51","70"
"USC00047902","SANTA BARBARA, CA US","2017-05-15","0.00","71","52","67"
"USC00047902","SANTA BARBARA, CA US","2017-05-16","0.00","71","50","71"
"USC00047902","SANTA BARBARA, CA US","2017-05-17","0.00","71","54","71"
"USC00047902","SANTA BARBARA, CA US","2017-05-18","0.00","77","54","66"
"USC00047902","SANTA BARBARA, CA US","2017-05-19","0.00","84","53","81"
"USC00047902","SANTA BARBARA, CA US","2017-05-20","0.00","86","57","86"
"USC00047902","SANTA BARBARA, CA US","2017-05-21","0.00","86","58","65"
"USC00047902","SANTA BARBARA, CA US","2017-05-22","0.00","78","55","68"
"USC00047902","SANTA BARBARA, CA US","2017-05-23","0.00","70","53","66"
"USC00047902","SANTA BARBARA, CA US","2017-05-24","0.00","70","53","64"
"USC00047902","SANTA BARBARA, CA US","2017-05-25","0.00","68","55","67"
"USC00047902","SANTA BARBARA, CA US","2017-05-26","0.00","70","59","67"
"USC00047902","SANTA BARBARA, CA US","2017-05-27","0.00","72","53","71"
"USC00047902","SANTA BARBARA, CA US","2017-05-28","0.00","74","54","73"
"USC00047902","SANTA BARBARA, CA US","2017-05-29","0.00","73","55","64"
"USC00047902","SANTA BARBARA, CA US","2017-05-30","0.00","69","57","66"
"USC00047902","SANTA BARBARA, CA US","2017-05-31","0.00","69","58","67"
"USC00047902","SANTA BARBARA, CA US","2017-06-01","0.00","70","58","67"
"USC00047902","SANTA BARBARA, CA US","2017-06-02","0.00","72","58","72"
"USC00047902","SANTA BARBARA, CA US","2017-06-03","0.00","72","58","69"
"USC00047902","SANTA BARBARA, CA US","2017-06-04","0.01","69","57","65"
"USC00047902","SANTA BARBARA, CA US","2017-06-05","0.00","71","57","71"
"USC00047902","SANTA BARBARA, CA US","2017-06-06","0.00","71","58","69"
"USC00047902","SANTA BARBARA, CA US","2017-06-07","0.01","70","58","67"
"USC00047902","SANTA BARBARA, CA US","2017-06-08","0.00","72","60","70"
"USC00047902","SANTA BARBARA, CA US","2017-06-09","0.00","75","57","71"
"USC00047902","SANTA BARBARA, CA US","2017-06-10","0.00","76","61","70"
"USC00047902","SANTA BARBARA, CA US","2017-06-11","0.00","75","55","75"
"USC00047902","SANTA BARBARA, CA US","2017-06-12","0.00","79","55","73"
"USC00047902","SANTA BARBARA, CA US","2017-06-13","0.00","77","55","69"
"USC00047902","SANTA BARBARA, CA US","2017-06-14","0.00","82","56","70"
"USC00047902","SANTA BARBARA, CA US","2017-06-15","0.00","76","58","71"
"USC00047902","SANTA BARBARA, CA US","2017-06-16","0.00","84","59","80"
"USC00047902","SANTA BARBARA, CA US","2017-06-17","0.00","83","61","73"
"USC00047902","SANTA BARBARA, CA US","2017-06-18","0.00","76","61","69"
"USC00047902","SANTA BARBARA, CA US","2017-06-19","0.00","78","60","76"
"USC00047902","SANTA BARBARA, CA US","2017-06-20","0.00","79","60","75"
"USC00047902","SANTA BARBARA, CA US","2017-06-21","0.00","77","61","73"
"USC00047902","SANTA BARBARA, CA US","2017-06-22","0.00","75","59","68"
"USC00047902","SANTA BARBARA, CA US","2017-06-23","0.01","72","61","70"
"USC00047902","SANTA BARBARA, CA US","2017-06-24","0.00","75","59","70"
"USC00047902","SANTA BARBARA, CA US","2017-06-25","0.00","85","60","74"
"USC00047902","SANTA BARBARA, CA US","2017-06-26","0.00","80","59","74"
"USC00047902","SANTA BARBARA, CA US","2017-06-27","0.00","75","59","71"
"USC00047902","SANTA BARBARA, CA US","2017-06-28","0.00","72","59","72"
"USC00047902","SANTA BARBARA, CA US","2017-06-29","0.00","72","60","70"
"USC00047902","SANTA BARBARA, CA US","2017-06-30","0.00","71","57","70"
"USC00047902","SANTA BARBARA, CA US","2017-07-01","0.00","72","57","71"
"USC00047902","SANTA BARBARA, CA US","2017-07-02","0.00","73","60","73"
"USC00047902","SANTA BARBARA, CA US","2017-07-03","0.00","75","58","74"
"USC00047902","SANTA BARBARA, CA US","2017-07-04","0.00","76","57","71"
"USC00047902","SANTA BARBARA, CA US","2017-07-05","0.00","76","60","75"
"USC00047902","SANTA BARBARA, CA US","2017-07-06","0.00","83","62","82"
"USC00047902","SANTA BARBARA, CA US","2017-07-07","0.00","83","64","72"
"USC00047902","SANTA BARBARA, CA US","2017-07-08","0.00","88","63","88"
"USC00047902","SANTA BARBARA, CA US","2017-07-09","0.00","88","65","78"
"USC00047902","SANTA BARBARA, CA US","2017-07-10","0.00","82","64","77"
"USC00047902","SANTA BARBARA, CA US","2017-07-11","0.00","79","64","75"
"USC00047902","SANTA BARBARA, CA US","2017-07-12","0.00","77","62","72"
"USC00047902","SANTA BARBARA, CA US","2017-07-13","0.00","77","62","75"
"USC00047902","SANTA BARBARA, CA US","2017-07-14","0.00","75","61","68"
"USC00047902","SANTA BARBARA, CA US","2017-07-15","0.00","77","60","77"
"USC00047902","SANTA BARBARA, CA US","2017-07-16","0.00","79","64","75"
"USC00047902","SANTA BARBARA, CA US","2017-07-17","0.00","77","65","76"
"USC00047902","SANTA BARBARA, CA US","2017-07-18","0.00","78","62","76"
"USC00047902","SANTA BARBARA, CA US","2017-07-19","0.00","78","63","72"
"USC00047902","SANTA BARBARA, CA US","2017-07-20","0.00","79","61","78"
"USC00047902","SANTA BARBARA, CA US","2017-07-21","0.00","80","59","76"
"USC00047902","SANTA BARBARA, CA US","2017-07-22","0.00","79","61","78"
"USC00047902","SANTA BARBARA, CA US","2017-07-23","0.00","79","60","72"
"USC00047902","SANTA BARBARA, CA US","2017-07-24","0.00","77","63","76"
"USC00047902","SANTA BARBARA, CA US","2017-07-25","0.00","76","62","73"
"USC00047902","SANTA BARBARA, CA US","2017-07-26","0.00","79","63","77"
"USC00047902","SANTA BARBARA, CA US","2017-07-27","0.00","80","62","78"
"USC00047902","SANTA BARBARA, CA US","2017-07-28","0.00","80","63","75"
"USC00047902","SANTA BARBARA, CA US","2017-07-29","0.00","77","62","73"
"USC00047902","SANTA BARBARA, CA US","2017-07-30","0.00","75","62","71"
"USC00047902","SANTA BARBARA, CA US","2017-07-31","0.00","74","61","72"
"USC00047902","SANTA BARBARA, CA US","2017-08-01","0.00","78","63","78"
"USC00047902","SANTA BARBARA, CA US","2017-08-02","0.02","83","65","83"
"USC00047902","SANTA BARBARA, CA US","2017-08-03","0.00","89","69","80"
"USC00047902","SANTA BARBARA, CA US","2017-08-04","0.00","85","67","82"
"USC00047902","SANTA BARBARA, CA US","2017-08-05","0.00","83","65","75"
"USC00047902","SANTA BARBARA, CA US","2017-08-06","0.00","77","64","75"
"USC00047902","SANTA BARBARA, CA US","2017-08-07","0.00","79","63","77"
"USC00047902","SANTA BARBARA, CA US","2017-08-08","0.00","80","64","78"
"USC00047902","SANTA BARBARA, CA US","2017-08-09","0.00","79","63","77"
"USC00047902","SANTA BARBARA, CA US","2017-08-10","0.00","78","62","77"
"USC00047902","SANTA BARBARA, CA US","2017-08-11","0.00","81","62","77"
"USC00047902","SANTA BARBARA, CA US","2017-08-12","0.00","78","61","75"
"USC00047902","SANTA BARBARA, CA US","2017-08-13","0.00","75","63","71"
"USC00047902","SANTA BARBARA, CA US","2017-08-14","0.00","73","62","71"
"USC00047902","SANTA BARBARA, CA US","2017-08-15","0.00","75","63","74"
"USC00047902","SANTA BARBARA, CA US","2017-08-16","0.00","76","60","75"
"USC00047902","SANTA BARBARA, CA US","2017-08-17","0.00","77","60","76"
"USC00047902","SANTA BARBARA, CA US","2017-08-18","0.00","77","62","74"
"USC00047902","SANTA BARBARA, CA US","2017-08-19","0.00","76","63","72"
"USC00047902","SANTA BARBARA, CA US","2017-08-20","0.00","74","63","74"
"USC00047902","SANTA BARBARA, CA US","2017-08-21","0.00","77","63","76"
"USC00047902","SANTA BARBARA, CA US","2017-08-22","0.00","79","59","78"
"USC00047902","SANTA BARBARA, CA US","2017-08-23","0.00","79","63","72"
"USC00047902","SANTA BARBARA, CA US","2017-08-24","0.00","74","63","72"
"USC00047902","SANTA BARBARA, CA US","2017-08-25","0.00","73","63","73"
"USC00047902","SANTA BARBARA, CA US","2017-08-26","0.00","75","62","73"
"USC00047902","SANTA BARBARA, CA US","2017-08-27","0.00","77","61","74"
"USC00047902","SANTA BARBARA, CA US","2017-08-28","0.00","79","64","74"
"USC00047902","SANTA BARBARA, CA US","2017-08-29","0.00","79","63","75"
"USC00047902","SANTA BARBARA, CA US","2017-08-30","0.00","82","64","77"
"USC00047902","SANTA BARBARA, CA US","2017-08-31","0.00","84","65","75"
"USC00047902","SANTA BARBARA, CA US","2017-09-01","0.00","89","66","83"
"USC00047902","SANTA BARBARA, CA US","2017-09-02","0.00","88","70","82"
"USC00047902","SANTA BARBARA, CA US","2017-09-03","0.33","95","71","85"
"USC00047902","SANTA BARBARA, CA US","2017-09-04","0.00","86","71","74"
"USC00047902","SANTA BARBARA, CA US","2017-09-05","0.00","82","70","81"
"USC00047902","SANTA BARBARA, CA US","2017-09-06","0.00","82","65","77"
"USC00047902","SANTA BARBARA, CA US","2017-09-07","0.00","78","63","74"
"USC00047902","SANTA BARBARA, CA US","2017-09-08","0.00","77","63","76"
"USC00047902","SANTA BARBARA, CA US","2017-09-09","0.00","77","62","77"
"USC00047902","SANTA BARBARA, CA US","2017-09-10","0.00","81","60","74"
"USC00047902","SANTA BARBARA, CA US","2017-09-11","0.16","85","66","84"
"USC00047902","SANTA BARBARA, CA US","2017-09-12","0.00","84","65","76"
"USC00047902","SANTA BARBARA, CA US","2017-09-13","0.00","76","63","74"
"USC00047902","SANTA BARBARA, CA US","2017-09-14","0.00","76","63","71"
"USC00047902","SANTA BARBARA, CA US","2017-09-15","0.00","73","59","71"
"USC00047902","SANTA BARBARA, CA US","2017-09-16","0.00","75","59","72"
"USC00047902","SANTA BARBARA, CA US","2017-09-17","0.00","73","61","70"
"USC00047902","SANTA BARBARA, CA US","2017-09-18","0.00","72","60","71"
"USC00047902","SANTA BARBARA, CA US","2017-09-19","0.00","73","61","71"
"USC00047902","SANTA BARBARA, CA US","2017-09-20","0.00","75","58","74"
"USC00047902","SANTA BARBARA, CA US","2017-09-21","0.00","77","56","75"
"USC00047902","SANTA BARBARA, CA US","2017-09-22","0.00","75","54","71"
"USC00047902","SANTA BARBARA, CA US","2017-09-23","0.00","76","54","70"
"USC00047902","SANTA BARBARA, CA US","2017-09-24","0.00","81","54","79"
"USC00047902","SANTA BARBARA, CA US","2017-09-25","0.00","86","56","85"
"USC00047902","SANTA BARBARA, CA US","2017-09-26","0.00","85","57","73"
"USC00047902","SANTA BARBARA, CA US","2017-09-27","0.00","80","57","78"
"USC00047902","SANTA BARBARA, CA US","2017-09-28","0.00","83","57","75"
"USC00047902","SANTA BARBARA, CA US","2017-09-29","0.00","84","59","76"
"USC00047902","SANTA BARBARA, CA US","2017-09-30","0.00","78","60","71"
"USC00047902","SANTA BARBARA, CA US","2017-10-01","0.00","74","57","71"
"USC00047902","SANTA BARBARA, CA US","2017-10-02","0.00","75","59","72"
"USC00047902","SANTA BARBARA, CA US","2017-10-03","0.00","73","56","69"
"USC00047902","SANTA BARBARA, CA US","2017-10-04","0.00","77","52","75"
"USC00047902","SANTA BARBARA, CA US","2017-10-05","0.00","80","53","79"
"USC00047902","SANTA BARBARA, CA US","2017-10-06","0.00","86","54","86"
"USC00047902","SANTA BARBARA, CA US","2017-10-07","0.00","87","57","82"
"USC00047902","SANTA BARBARA, CA US","2017-10-08","0.00","82","56","70"
"USC00047902","SANTA BARBARA, CA US","2017-10-09","0.00","82","59","76"
"USC00047902","SANTA BARBARA, CA US","2017-10-10","0.00","78","55","73"
"USC00047902","SANTA BARBARA, CA US","2017-10-11","0.00","75","54","71"
"USC00047902","SANTA BARBARA, CA US","2017-10-12","0.00","72","56","70"
"USC00047902","SANTA BARBARA, CA US","2017-10-13","0.00","72","54","72"
"USC00047902","SANTA BARBARA, CA US","2017-10-14","0.00","79","54","77"
"USC00047902","SANTA BARBARA, CA US","2017-10-15","0.00","88","55","85"
"USC00047902","SANTA BARBARA, CA US","2017-10-16","0.00","92","57","86"
"USC00047902","SANTA BARBARA, CA US","2017-10-17","0.00","89","60","74"
"USC00047902","SANTA BARBARA, CA US","2017-10-18","0.00","75","64","72"
"USC00047902","SANTA BARBARA, CA US","2017-10-19","0.00","74","57","69"
"USC00047902","SANTA BARBARA, CA US","2017-10-20","0.00","79","65","75"
"USC00047902","SANTA BARBARA, CA US","2017-10-21","0.00","76","57","69"
"USC00047902","SANTA BARBARA, CA US","2017-10-22","0.00","80","54","78"
"USC00047902","SANTA BARBARA, CA US","2017-10-23","0.00","98","58","96"
"USC00047902","SANTA BARBARA, CA US","2017-10-24","0.00","99","62","97"
"USC00047902","SANTA BARBARA, CA US","2017-10-25","0.00","97","62","93"
"USC00047902","SANTA BARBARA, CA US","2017-10-26","0.00","97","60","78"
"USC00047902","SANTA BARBARA, CA US","2017-10-27","0.00","78","56","73"
